sku,product_name,category,date,units_sold,current_stock,unit_price,unit_cost,lead_time_days,safety_stock,reorder_point
SKU-APP-205,Formal Wool Blazer Tailored,Apparel,2026-08-23,2.0,115.0,219.0,110.0,25,4,14
SKU-APP-205,Formal Wool Blazer Tailored,Apparel,2026-08-24,0.0,115.0,219.0,110.0,25,4,14
SKU-APP-205,Formal Wool Blazer Tailored,Apparel,2026-08-25,0.0,115.0,219.0,110.0,25,4,14
SKU-APP-205,Formal Wool Blazer Tailored,Apparel,2026-08-26,0.0,115.0,219.0,110.0,25,4,14
SKU-APP-205,Formal Wool Blazer Tailored,Apparel,2026-08-27,0.0,115.0,219.0,110.0,25,4,14
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-01,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-02,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-03,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-04,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-05,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-06,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-07,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-08,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-09,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-10,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-11,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-12,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-13,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-14,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-15,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-16,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-17,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-18,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-19,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-20,0.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-21,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-22,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-23,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-24,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-25,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-26,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-27,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-28,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-29,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-30,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-03-31,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-01,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-02,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-03,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-04,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-05,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-06,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-07,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-08,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-09,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-10,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-11,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-12,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-13,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-14,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-15,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-16,0.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-17,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-18,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-19,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-20,9.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-21,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-22,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-23,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-24,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-25,9.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-26,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-27,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-28,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-29,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-04-30,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-01,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-02,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-03,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-04,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-05,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-06,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-07,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-08,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-09,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-10,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-11,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-12,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-13,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-14,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-15,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-16,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-17,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-18,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-19,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-20,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-21,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-22,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-23,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-24,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-25,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-26,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-27,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-28,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-29,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-30,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-05-31,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-01,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-02,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-03,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-04,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-05,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-06,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-07,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-08,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-09,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-10,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-11,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-12,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-13,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-14,9.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-15,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-16,9.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-17,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-18,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-19,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-20,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-21,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-22,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-23,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-24,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-25,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-26,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-27,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-28,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-29,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-06-30,9.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-01,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-02,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-03,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-04,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-05,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-06,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-07,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-08,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-09,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-10,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-11,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-12,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-13,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-14,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-15,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-16,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-17,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-18,9.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-19,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-20,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-21,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-22,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-23,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-24,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-25,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-26,10.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-27,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-28,7.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-29,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-30,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-07-31,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-01,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-02,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-03,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-04,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-05,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-06,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-07,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-08,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-09,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-10,6.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-11,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-12,0.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-13,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-14,1.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-15,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-16,9.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-17,2.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-18,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-19,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-20,5.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-21,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-22,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-23,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-24,8.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-25,3.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-26,4.0,135.0,49.5,20.0,12,19,67
SKU-APP-206,Organic Cotton Crewneck Sweatshirt,Apparel,2026-08-27,2.0,135.0,49.5,20.0,12,19,67
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-01,4.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-02,12.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-03,6.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-04,7.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-05,4.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-06,8.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-07,8.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-08,10.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-09,3.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-10,10.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-11,6.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-12,4.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-13,4.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-14,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-15,10.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-16,8.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-17,7.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-18,7.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-19,4.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-20,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-21,11.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-22,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-23,6.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-24,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-25,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-26,10.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-27,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-28,4.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-29,7.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-30,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-03-31,10.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-04-01,9.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-04-02,5.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-04-03,6.0,25.0,69.99,29.0,14,29,102
SKU-HPC-301,Sonic Electric Toothbrush Pro,Health & Personal Care,2026-04-04,7.0,25.0,69.99,29.0,14,29,102
